User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1005273,P00118142,M,55+,20,B,3,1,8.0,17.0,,n
1003272,P00214242,M,36-45,0,B,1,0,1.0,16.0,,n
1000752,P00051442,F,26-35,3,A,3,0,8.0,17.0,,n
1004869,P00293742,F,46-50,6,C,3,1,8.0,,,T
1005555,P00046642,M,0-17,10,B,2,0,1.0,,,n
1001706,P00202242,M,26-35,20,B,1,1,10.0,16.0,,T
1000548,P00365242,F,36-45,16,C,1,1,5.0,8.0,,L
1001131,P00084842,M,55+,13,C,4+,1,8.0,16.0,,L
1003683,P00278642,M,26-35,2,B,3,1,5.0,,,n
1002390,P00296242,F,26-35,6,C,1,0,,,,Q
1003759,P00251442,M,36-45,6,C,2,0,5.0,,,n
1005747,P00134042,M,26-35,0,B,4+,1,5.0,17.0,,n
1003683,P00362442,M,26-35,2,B,3,1,,,,Q
1003270,P00169542,M,999,11,C,3,1,,14.0,,Q
1003201,P00252542,M,46-50,7,B,0,1,8.0,,,n
1004083,P00178442,M,55+,14,A,0,0,5.0,,,n
1004033,P00197342,M,26-35,6,Unknown,1,0,,2.0,,L
1000798,P00360042,F,26-35,20,C,1,1,,,,T
1005623,P00147942,M,999,11,B,2,1,,16.0,,Q
1003940,P00156142,M,36-45,20,B,3,1,5.0,8.0,,n
1001753,P00015742,M,36-45,6,B,3,0,,,,n
1005917,P00118742,F,51-55,1,A,2,1,5.0,11.0,,n
1000639,P00089442,M,46-50,17,B,2,1,8.0,,,T
1002279,P00346342,M,51-55,7,Unknown,2,1,,15.0,,n
1004496,P00052542,M,46-50,2,C,4+,0,,,,T
1003036,P00297742,M,55+,13,Unknown,1,0,,17.0,,n
1000368,P0099442,M,26-35,0,C,1,0,6.0,8.0,,n
1005352,P00325942,F,36-45,5,C,1,1,5.0,,,T
1004486,P00000542,M,36-45,8,Unknown,1,0,,,,L
1000452,P00251542,M,51-55,17,A,3,1,11.0,16.0,,n
1002205,P00302642,F,26-35,7,A,3,1,16.0,,,n
1003547,P00232642,M,36-45,16,A,2,0,8.0,,,n
1004543,P00246342,,26-35,{error},A,0,0,99999.0,15.0,,n
1005954,P00150542,M,46-50,11,A,2,1,,,,n
1004312,P00270242,M,26-35,18,A,0,1,,,,Q
1004517,P00003642,F,18-25,1,A,0,1,,,,n
1001741,P00358442,,36-45,{error},A,4+,1,99999.0,15.0,,n
1002105,P00329242,M,26-35,1,Unknown,0,1,,14.0,,n
1004681,P00178942,F,36-45,15,C,2,0,5.0,8.0,,n
1000258,P00101842,M,26-35,7,Unknown,0,1,,16.0,,n
1005910,P00276042,F,46-50,20,B,2,0,2.0,8.0,,n
1003425,P00157542,M,18-25,20,Unknown,1,0,,14.0,,L
1002012,P00147642,M,26-35,4,B,3,1,1.0,2.0,,n
1004411,P00195542,M,18-25,4,A,3,0,2.0,12.0,,n
1004761,P00112442,M,18-25,15,C,1,0,6.0,8.0,,T
1000376,P00114042,M,36-45,1,Unknown,4+,1,,14.0,,Q
1004868,P00293242,M,36-45,17,C,1,1,8.0,16.0,,n
1002380,P00296242,M,26-35,4,Unknown,0,1,,,,n
1003314,P00319042,M,26-35,7,Unknown,2,0,,,,n
1002160,P00241742,F,18-25,19,C,3,0,5.0,,,n
1002020,P00251342,M,26-35,7,B,0,1,5.0,11.0,,n
1001483,P00254342,M,999,4,B,1,0,,11.0,,Q
1005995,P00113042,F,36-45,1,C,2,1,11.0,16.0,,n
1000101,P00286742,F,18-25,3,A,1,0,,16.0,,n
1001112,P00279542,M,18-25,6,A,4+,0,,,,Q
1005792,P00058042,M,26-35,17,B,1,1,8.0,16.0,,n
1001242,P00101742,F,36-45,0,A,0,1,,14.0,,Q
1002773,P00086242,M,36-45,2,C,0,0,10.0,,,n
1001752,P00111742,M,26-35,3,B,1,0,15.0,,,n
1005676,P00304042,M,26-35,20,C,0,0,5.0,,,n
1001849,P00044442,M,36-45,7,C,1,1,1.0,16.0,,L
1004725,P00283842,M,36-45,5,Unknown,2,0,,,,Q
1005357,P00021742,F,18-25,20,Unknown,2,1,,,,n
1000543,P00053142,M,26-35,5,B,4+,1,1.0,,,L
1003142,P00251242,M,999,20,B,0,0,,11.0,,Q
1002084,P00071442,M,18-25,4,C,2,0,15.0,17.0,,n
1001086,P00101842,M,18-25,4,A,2,0,6.0,16.0,,n
1002232,P00150042,M,999,14,B,1,1,,,,T
1002280,P00037942,M,55+,6,B,2,1,,,,n
1003641,P00181542,M,26-35,0,B,1,0,,16.0,,n
1005317,P00030642,F,26-35,0,A,1,0,,,,n
1001125,P00294042,F,18-25,4,B,2,0,8.0,14.0,,L
1001150,P0098542,F,26-35,20,A,1,0,8.0,,,n
1000881,P00138342,,18-25,{error},A,1,0,99999.0,14.0,,n
1000714,P00167642,M,18-25,4,B,2,0,5.0,,,n
1003304,P00273942,F,999,5,B,1,1,,12.0,,Q
1005184,P00197942,M,999,20,B,4+,1,,11.0,,Q
1004312,P00196642,M,26-35,18,Unknown,0,1,,14.0,,Q
1005024,P00085942,,999,{error},Unknown,1,0,99999.0,4.0,abc,Q
1004425,P00244042,,36-45,{error},B,1,0,99999.0,2.0,abc,Q
1000704,P00249542,,999,{error},C,2,0,99999.0,5.0,abc,Q
1000795,P00024642,,999,{error},B,1,0,99999.0,14.0,abc,Q
1003380,P00100942,,51-55,{error},B,2,1,99999.0,,abc,Q
1005817,P00328142,,999,{error},C,4+,1,99999.0,16.0,abc,Q
1001764,P00075342,,999,{error},B,1,0,99999.0,2.0,abc,Q
1001496,P00155442,,26-35,{error},Unknown,2,0,99999.0,11.0,abc,L
1001620,P00148642,,26-35,{error},Unknown,1,0,99999.0,10.0,abc,L
1004976,P00242742,,999,{error},Unknown,4+,1,99999.0,2.0,abc,Q
1004478,P00028842,,999,{error},A,1,0,99999.0,8.0,abc,Q
1002690,P00075542,,26-35,{error},C,3,1,99999.0,13.0,abc,Q
1005754,P00196442,,18-25,{error},A,2,0,99999.0,,abc,Q
1005988,P00192842,M,999,15,B,1,1,,14.0,,Q
1005038,P00330342,M,999,20,B,0,0,,11.0,16.0,Q
1000163,P00329542,M,18-25,4,A,1,0,,15.0,16.0,n
1004277,P00278242,M,36-45,16,A,0,0,1.0,,,n
1003274,P00105342,M,26-35,20,Unknown,4+,0,,2.0,15.0,n
1005880,P00042842,M,26-35,1,A,1,1,5.0,,,T
1003314,P00110742,M,26-35,7,C,2,0,1.0,2.0,8.0,n
1005190,P00241642,F,36-45,0,C,1,0,1.0,2.0,11.0,n
1001594,P00117642,F,36-45,20,B,1,0,10.0,16.0,,n
1000130,P00111242,M,36-45,17,B,3,1,1.0,18.0,,n
1003664,P00120042,F,36-45,1,A,0,0,,2.0,,n
1003590,P00348242,F,999,15,A,1,0,,,,Q
1003259,P00302742,F,18-25,4,A,2,0,8.0,,,n
1001667,P00217842,M,999,16,B,4+,0,,2.0,8.0,T
1003551,P00141942,F,55+,0,C,0,1,5.0,8.0,14.0,n
1005712,P00112642,M,36-45,1,B,2,0,1.0,2.0,5.0,T
1004956,P00233442,M,36-45,15,B,1,1,1.0,2.0,15.0,n
1003934,P00294142,M,26-35,0,Unknown,2,0,,8.0,15.0,L
1004660,P00104842,F,18-25,4,B,2,0,8.0,,,T
1002857,P00263042,M,26-35,0,B,2,0,1.0,16.0,,n
1002309,P00025942,F,46-50,0,C,2,1,8.0,14.0,,n
1003525,P00278642,F,999,4,B,1,1,,,,Q
1000945,P00105142,M,46-50,7,C,3,0,1.0,2.0,15.0,n
1002351,P00034342,F,26-35,0,B,4+,0,5.0,,,n
1003026,P00000742,F,18-25,4,B,1,0,5.0,14.0,,n
1003818,P00250242,M,46-50,17,C,0,1,5.0,,,n
1005182,P00145742,F,36-45,7,B,4+,1,1.0,2.0,,T
1003891,P00145042,F,55+,16,A,1,1,1.0,2.0,5.0,n
1001603,P00283142,F,26-35,0,C,4+,1,13.0,14.0,16.0,n
1003878,P00286042,M,36-45,16,B,4+,0,,,,T
1003859,P00073642,M,26-35,0,Unknown,1,0,,,,Q
1002454,P00288542,M,18-25,0,B,1,0,,,,Q
1005508,P00289942,M,26-35,20,C,1,0,3.0,4.0,5.0,T
1003679,P00258742,M,26-35,4,A,2,0,5.0,,,n
1005661,P00052242,F,26-35,15,Unknown,1,1,,,,n
1005653,P00288642,M,51-55,1,B,1,0,,,,T
1000676,P00129542,M,18-25,16,B,1,1,,14.0,,n
1004441,P00182142,M,18-25,4,A,3,0,1.0,5.0,6.0,L
1004222,P00102642,F,46-50,17,C,2,0,4.0,8.0,9.0,n
1005643,P00199642,F,36-45,1,Unknown,3,1,,,,T
1004620,P00293042,F,18-25,17,B,1,1,8.0,,,n
1001697,P00153842,F,18-25,4,B,3,0,8.0,14.0,16.0,n
1000710,P00111742,M,999,20,Unknown,4+,0,,,,Q
1004489,P00237542,M,18-25,4,Unknown,1,0,,15.0,16.0,Q
1001582,P00182742,M,18-25,0,C,1,0,1.0,2.0,14.0,T
1000295,P00305242,M,18-25,0,Unknown,4+,0,,5.0,,n
1001264,P00157142,M,26-35,1,Unknown,3,0,,16.0,,n
1000798,P00182142,F,26-35,20,C,1,1,1.0,5.0,6.0,n
1004802,P00370642,M,55+,1,B,3,1,8.0,16.0,,n
1005091,P00125942,M,999,17,Unknown,1,1,,2.0,15.0,L
1005256,P00084842,M,26-35,16,B,4+,1,,16.0,,n
1000587,P00259142,M,26-35,20,B,3,0,5.0,,,n
1000426,P00304842,M,18-25,4,A,1,1,,,,n
1005861,P00272842,F,999,1,B,1,1,,14.0,,Q
1001120,P00085042,M,18-25,4,A,0,1,5.0,6.0,,n
1001912,P00365642,M,26-35,4,A,1,1,,8.0,,T
1003082,P00150342,F,36-45,6,B,1,0,,14.0,,n
1002038,P00117842,F,46-50,1,B,3,1,5.0,13.0,16.0,n
1000245,P00117242,M,36-45,16,Unknown,0,0,,17.0,,Q
1003726,P00013742,M,26-35,17,C,3,1,5.0,,,n
1005978,P00189942,M,36-45,1,B,2,0,4.0,8.0,,n
1001943,P00033942,M,18-25,4,B,0,0,5.0,,,n
1004377,P00162442,M,26-35,0,C,1,1,1.0,16.0,,L
1001194,P00213742,F,26-35,1,B,1,1,8.0,,,n
1004055,P00127442,M,51-55,0,B,4+,1,1.0,2.0,15.0,n
1002986,P00207542,M,999,4,A,2,1,,,,Q
1001717,P00111442,F,51-55,6,B,1,0,8.0,,,n
1000678,P00248442,M,26-35,0,A,0,1,3.0,4.0,,T
1004934,P00052642,F,26-35,0,A,2,0,5.0,14.0,,n
1001884,P00041842,M,46-50,20,B,1,1,,8.0,,n
1002205,P00237542,F,999,7,A,3,1,,15.0,16.0,T
1005273,P00118142,M,55+,20,B,3,1,8.0,17.0,,n
1002567,P00130742,M,26-35,0,C,1,0,1.0,14.0,17.0,n
1001028,P00086042,F,46-50,7,C,0,1,8.0,14.0,17.0,n
1003272,P00214242,M,36-45,0,B,1,0,1.0,16.0,,n
1004869,P00293742,F,46-50,6,C,3,1,8.0,,,T
1001706,P00202242,M,26-35,20,B,1,1,10.0,16.0,,T
1000548,P00365242,F,36-45,16,C,1,1,5.0,8.0,,L
1002946,P00121342,M,36-45,16,A,0,1,1.0,5.0,18.0,T
1002390,P00296242,F,26-35,6,C,1,0,,,,Q
1001775,P00034742,M,26-35,4,C,3,1,5.0,14.0,17.0,n
1003759,P00251442,M,36-45,6,C,2,0,5.0,,,n
1005747,P00134042,M,26-35,0,B,4+,1,5.0,17.0,,n
1003201,P00252542,M,46-50,7,B,0,1,8.0,,,n
1004033,P00197342,M,26-35,6,Unknown,1,0,,2.0,,L
1005831,P00222942,M,999,1,A,2,1,,2.0,8.0,T
1000798,P00360042,F,26-35,20,C,1,1,,,,T
1003654,P00037142,M,26-35,17,Unknown,3,1,,2.0,5.0,T
1001628,P00283142,M,18-25,20,B,1,0,13.0,14.0,16.0,n
1004344,P00223042,M,26-35,1,A,4+,0,1.0,2.0,8.0,n
1003334,P00145042,M,36-45,0,C,3,0,1.0,2.0,5.0,n
1003940,P00156142,M,36-45,20,B,3,1,5.0,8.0,,n
1001753,P00015742,M,36-45,6,B,3,0,,,,n
1005917,P00118742,F,51-55,1,A,2,1,5.0,11.0,,n
1000639,P00089442,M,46-50,17,B,2,1,8.0,,,T
1002279,P00346342,M,51-55,7,Unknown,2,1,,15.0,,n
1004458,P00035842,F,26-35,4,B,1,0,5.0,6.0,9.0,n
1000368,P0099442,M,26-35,0,C,1,0,6.0,8.0,,n
1004486,P00000542,M,36-45,8,Unknown,1,0,,,,L
1000452,P00251542,M,51-55,17,A,3,1,11.0,16.0,,n
1002205,P00302642,F,26-35,7,A,3,1,16.0,,,n
1003547,P00232642,M,36-45,16,A,2,0,8.0,,,n
1004647,P00243942,M,36-45,20,B,1,1,,2.0,15.0,Q
1004517,P00003642,F,18-25,1,A,0,1,,,,n
1002105,P00329242,M,26-35,1,Unknown,0,1,,14.0,,n
1004681,P00178942,F,36-45,15,C,2,0,5.0,8.0,,n
1005615,P00154042,M,36-45,7,C,4+,0,1.0,2.0,15.0,T
1000258,P00101842,M,26-35,7,Unknown,0,1,,16.0,,n
1005910,P00276042,F,46-50,20,B,2,0,2.0,8.0,,n
1003425,P00157542,M,18-25,20,Unknown,1,0,,14.0,,L
1002012,P00147642,M,26-35,4,B,3,1,1.0,2.0,,n
1004411,P00195542,M,18-25,4,A,3,0,2.0,12.0,,n
1004761,P00112442,M,18-25,15,C,1,0,6.0,8.0,,T
1002018,P00062842,M,36-45,16,B,1,0,1.0,2.0,13.0,n
1000376,P00114042,M,36-45,1,Unknown,4+,1,,14.0,,Q
1004868,P00293242,M,36-45,17,C,1,1,8.0,16.0,,n
1002380,P00296242,M,26-35,4,Unknown,0,1,,,,n
1003314,P00319042,M,26-35,7,Unknown,2,0,,,,n
1005643,P00078742,F,36-45,1,A,3,1,5.0,8.0,14.0,n
1004387,P00057742,F,18-25,4,B,0,0,2.0,8.0,18.0,n
1002020,P00251342,M,26-35,7,B,0,1,5.0,11.0,,n
1001483,P00254342,M,999,4,B,1,0,,11.0,,Q
1005995,P00113042,F,36-45,1,C,2,1,11.0,16.0,,n
1001100,P00170242,M,26-35,0,B,0,1,,3.0,4.0,n
1001112,P00279542,M,18-25,6,A,4+,0,,,,Q
1005792,P00058042,M,26-35,17,B,1,1,8.0,16.0,,n
1001242,P00101742,F,36-45,0,A,0,1,,14.0,,Q
1001466,P00277442,M,18-25,4,C,3,1,1.0,6.0,15.0,n
1000889,P00127842,M,46-50,20,Unknown,1,0,,2.0,15.0,L
1005682,P00345742,M,18-25,0,B,2,0,1.0,2.0,15.0,n
1005676,P00304042,M,26-35,20,C,0,0,5.0,,,n
1001849,P00044442,M,36-45,7,C,1,1,1.0,16.0,,L
1005357,P00021742,F,18-25,20,Unknown,2,1,,,,n
1003142,P00251242,M,999,20,B,0,0,,11.0,,Q
1002084,P00071442,M,18-25,4,C,2,0,15.0,17.0,,n
1001086,P00101842,M,18-25,4,A,2,0,6.0,16.0,,n
1002280,P00037942,M,55+,6,B,2,1,,,,n
1003641,P00181542,M,26-35,0,B,1,0,,16.0,,n
1004381,P00080342,M,26-35,4,B,3,1,,6.0,8.0,Q
1005317,P00030642,F,26-35,0,A,1,0,,,,n
1004771,P00053842,F,26-35,4,A,0,0,4.0,5.0,12.0,n
1001125,P00294042,F,18-25,4,B,2,0,8.0,14.0,,L
1001150,P0098542,F,26-35,20,A,1,0,8.0,,,n
1000146,P00128242,F,36-45,20,B,3,1,5.0,12.0,14.0,T
1000714,P00167642,M,18-25,4,B,2,0,5.0,,,n
1005184,P00197942,M,999,20,B,4+,1,,11.0,,Q
1005024,P00085942,,999,{error},Unknown,1,0,99999.0,4.0,abc,Q
1004425,P00244042,,36-45,{error},B,1,0,99999.0,2.0,abc,Q
1003217,P00020942,,36-45,{error},Unknown,0,0,99999.0,,,n
